"","term_id","source","term_name","p_value","term_size","query_size","intersection_size","precision","recall","effective_domain_size","source_order"
"214","GO:0044272","GO:BP","sulfur compound biosynthetic process",0.0255420070620898,64,538,14,0.0260223048327138,0.21875,5356,12812
"215","GO:0071451","GO:BP","cellular response to superoxide",0.0255420070620898,4,538,3,0.00557620817843866,0.75,5356,19640
"216","GO:0009117","GO:BP","nucleotide metabolic process",0.0285521554121922,144,538,25,0.0464684014869888,0.173611111111111,5356,3753
"217","GO:0006030","GO:BP","chitin metabolic process",0.0291221444503201,12,538,5,0.00929368029739777,0.416666666666667,5356,2090
"218","GO:0016701","GO:MF","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen",0.0299787414185018,15,737,6,0.00814111261872456,0.4,7061,3705
"219","GO:0016836","GO:MF","hydro-lyase activity",0.0299787414185018,15,737,6,0.00814111261872456,0.4,7061,3830
"220","GO:0005344","GO:MF","oxygen carrier activity",0.0299787414185018,15,737,6,0.00814111261872456,0.4,7061,1812
"221","GO:0003796","GO:MF","lysozyme activity",0.0336748741832326,11,737,5,0.0067842605156038,0.454545454545455,7061,493
"222","GO:0061783","GO:MF","peptidoglycan muralytic activity",0.0336748741832326,11,737,5,0.0067842605156038,0.454545454545455,7061,9766
"223","GO:0046933","GO:MF","proton-transporting ATP synthase activity, rotational mechanism",0.0336748741832326,7,737,4,0.00542740841248304,0.571428571428571,7061,7411
"224","GO:0022627","GO:CC","cytosolic small ribosomal subunit",0.0358658416745417,2,512,2,0.00390625,1,5690,1035
"225","GO:0004645","GO:MF","1,4-alpha-oligoglucan phosphorylase activity",0.0383138958536983,4,737,3,0.00407055630936228,0.75,7061,1239
"226","GO:0004784","GO:MF","superoxide dismutase activity",0.0383138958536983,4,737,3,0.00407055630936228,0.75,7061,1359
"227","GO:0000104","GO:MF","succinate dehydrogenase activity",0.0383138958536983,4,737,3,0.00407055630936228,0.75,7061,26
"228","GO:0016721","GO:MF","oxidoreductase activity, acting on superoxide radicals as acceptor",0.0383138958536983,4,737,3,0.00407055630936228,0.75,7061,3725
"229","GO:0016831","GO:MF","carboxy-lyase activity",0.0383138958536983,16,737,6,0.00814111261872456,0.375,7061,3825
"230","GO:0016635","GO:MF","oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor",0.0383138958536983,4,737,3,0.00407055630936228,0.75,7061,3647
"231","GO:0044283","GO:BP","small molecule biosynthetic process",0.0385314019207353,88,538,17,0.0315985130111524,0.193181818181818,5356,12819
"232","GO:0000287","GO:MF","magnesium ion binding",0.0408680601714527,44,737,11,0.0149253731343284,0.25,7061,71
"233","GO:0006790","GO:BP","sulfur compound metabolic process",0.0419008801965593,96,538,18,0.033457249070632,0.1875,5356,2780
"234","GO:1901606","GO:BP","alpha-amino acid catabolic process",0.0420874527832079,18,538,6,0.0111524163568773,0.333333333333333,5356,24898
"235","GO:0044248","GO:BP","cellular catabolic process",0.0485913808974271,166,538,27,0.050185873605948,0.162650602409639,5356,12796
